_id,Product ID,URL,Genedr,UPC,Brand,Title,Model,Variations,Polarized,Price,Description,Image URLs,Product Details,Frame Color,Frame Material,Frame Shape,LensMaterial,Model Number,Lens Color,Size & Fit,Bridge Size,Lense Size,Size,Feature Technology
69329a5fd842073f56991138,3074457345618392124,https://www.sunglasshut.com/ca-en/ray-ban/rb4340-8053672770452,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4340 Wayfarer Ease,/wcs/resources/store/10154/products/3074457345618392124/variants?pdpGroupByValue=RB4340+Wayfarer+Ease_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Wayfarer Ease is a modern square shape that is designed to perfectly fit your face. This unisex model features polarized lenses in green classic g-15 and black frames with a polished finish, for a look that's always on trend. The square shape gives these sunglasses an edgy touch, while the polarized green classic g-15 lenses protect you from UV rays so you can enjoy the outdoors all day long.",,"Ray-Ban Wayfarer Ease is a modern square shape that is designed to perfectly fit your face. This unisex model features polarized lenses in green classic g-15 and black frames with a polished finish, for a look that's always on trend. The square shape gives these sunglasses an edgy touch, while the polarized green classic g-15 lenses protect you from UV rays so you can enjoy the outdoors all day long.",0,,,Crystal,RB4340,,(0-)_size,,, (0-)_size,Classic
69329a60d842073f56991139,3074457345618659932,https://www.sunglasshut.com/ca-en/emporio-armani/ea4210-8056597944793,male,410000404058,Emporio Armani,Emporio Armani sunglasses,EA4210,/wcs/resources/store/10154/products/3074457345618659932/variants?pdpGroupByValue=EA4210_SUN&categoryId=3074457345626651866,False,29.99,"Emporio Armani EA4210 are a stylish choice for those looking for an everyday pair of sunglasses. The matte black frame, with gradient grey lenses, exudes sophistication and elegance. The phantos shape adds an extra touch of uniqueness to the design, making these shades perfect for those who want to stand out from the crowd.",,"Emporio Armani EA4210 are a stylish choice for those looking for an everyday pair of sunglasses. The matte black frame, with gradient grey lenses, exudes sophistication and elegance. The phantos shape adds an extra touch of uniqueness to the design, making these shades perfect for those who want to stand out from the crowd.",0,,,Polyamide Bio,EA4210,,(0-)_size,,, (0-)_size,Gradient
69329a61d842073f5699113a,3074457345618398131,https://www.sunglasshut.com/ca-en/prada-linea-rossa/ps-56ms-679420417844,male,410000404058,Prada Linea Rossa,Prada Linea Rossa sunglasses,PS 56MS,/wcs/resources/store/10154/products/3074457345618398131/variants?pdpGroupByValue=PS+56MS_SUN&categoryId=3074457345626651858,False,29.99,"Perfect for an active or leisurely lifestyle, this pilot style by Prada Linea Rossa is high-performance and stylish. The red stripe logo adorns each temple.",,"Perfect for an active or leisurely lifestyle, this pilot style by Prada Linea Rossa is high-performance and stylish. The red stripe logo adorns each temple.",0,,,Polyamide,PS,,(0-)_size,,, (0-)_size,Gradient
69329a63d842073f5699113b,3074457345618707415,https://www.sunglasshut.com/ca-en/oakley/oo9438-888392666116,male,410000404058,Oakley,Oakley sunglasses,OO9438 Eye Jacket™ Redux Seek Collection,/wcs/resources/store/10154/products/3074457345618707415/variants?pdpGroupByValue=OO9438+Eye+Jacket%E2%84%A2+Redux+Seek+Collection_SUN&categoryId=3074457345626651863,False,29.99,"Oakley Eye Jacket™ Redux is a versatile style that has been updated with a matte transparent mist frame and Prizm™ tungsten polarized lenses. These sunglasses offer a unique look that is perfect for any occasion, from casual to formal. The Prizm™ lenses enhances color and contrast so you can see more detail while maintaining optimized light transmission for greater visual acuity.",,"Oakley Eye Jacket™ Redux is a versatile style that has been updated with a matte transparent mist frame and Prizm™ tungsten polarized lenses. These sunglasses offer a unique look that is perfect for any occasion, from casual to formal. The Prizm™ lenses enhances color and contrast so you can see more detail while maintaining optimized light transmission for greater visual acuity.",0,,,Polycarbonate,OO9438,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a64d842073f5699113c,3074457345618731443,https://www.sunglasshut.com/ca-en/michael-kors/mk1172-725125538671,unisex,410000404058,Michael Kors,Michael Kors sunglasses,MK1172 Perledo,/wcs/resources/store/10154/products/3074457345618731443/variants?pdpGroupByValue=MK1172+Perledo_SUN&categoryId=3074457345626651873,False,29.99,"Introducing the Michael Kors Perledo sunglasses, a flawless fusion of style and sophistication. The pilot lenses, in elegant grey gradient, are paired with a metal frame and temples in light gold color, adding an extra touch of glamour to the overall design. These shades emanate timeless elegance that will elevate any outfit. With a durable metal frame construction, these sunglasses boast both style and durability for everyday wear.",,"Introducing the Michael Kors Perledo sunglasses, a flawless fusion of style and sophistication. The pilot lenses, in elegant grey gradient, are paired with a metal frame and temples in light gold color, adding an extra touch of glamour to the overall design. These shades emanate timeless elegance that will elevate any outfit. With a durable metal frame construction, these sunglasses boast both style and durability for everyday wear.",0,,,Polyamide,MK1172,,(0-)_size,,, (0-)_size,Gradient
69329a65d842073f5699113d,3074457345618602110,https://www.sunglasshut.com/ca-en/ray-ban/rb4374-8056597626934,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4374,/wcs/resources/store/10154/products/3074457345618602110/variants?pdpGroupByValue=RB4374_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB4374 sunglasses are a must-have for those who want to stand out from the crowd. The square shape and black on transparent frame with polar black lenses exude sophistication and style. These unisex shades, crafted in shiny finish, will give you an instant update to your look.",,"Ray-Ban RB4374 sunglasses are a must-have for those who want to stand out from the crowd. The square shape and black on transparent frame with polar black lenses exude sophistication and style. These unisex shades, crafted in shiny finish, will give you an instant update to your look.",0,,,Crystal,RB4374,,(0-)_size,,, (0-)_size,Classic
69329a66d842073f5699113e,3074457345618660811,https://www.sunglasshut.com/ca-en/prada/pr-a06sf-8056597970358,male,410000404058,Prada,Prada sunglasses,PR A06SF,/wcs/resources/store/10154/products/3074457345618660811/variants?pdpGroupByValue=PR+A06SF_SUN&categoryId=3074457345626651867,False,29.99,"Elevating the pillow shape to new heights, Prada PR A06SF sunglasses feature an innovative design crafted from premium materials. The solid dark grey lenses provide optimal sun protection while adding a touch of sophistication to this stylish yet understated frame. The black color and polished finish complete the picture of timeless elegance, making these shades perfect for those who want to make a statement without being too flashy.",,"Elevating the pillow shape to new heights, Prada PR A06SF sunglasses feature an innovative design crafted from premium materials. The solid dark grey lenses provide optimal sun protection while adding a touch of sophistication to this stylish yet understated frame. The black color and polished finish complete the picture of timeless elegance, making these shades perfect for those who want to make a statement without being too flashy.",0,,,Polyamide Bio,PR,,(0-)_size,,, (0-)_size,Classic
69329a68d842073f5699113f,3074457345618667222,https://www.sunglasshut.com/ca-en/dolce-and-gabbana/dg4411-8056597704755,unisex,410000404058,Dolce&Gabbana,Dolce&Gabbana Sunglasses,DG4411,/wcs/resources/store/10154/products/3074457345618667222/variants?pdpGroupByValue=DG4411_SUN&categoryId=3074457345626651839,False,29.99,"Experience the allure of Dolce&Gabbana DG4411 sunglasses, a perfect blend of modernity and tradition. The unique white on blue maiolica frame color encases gradient light blue lenses, creating an irresistible charm. Embrace the timeless elegance of this iconic brand with these exquisite rectangle frames crafted from premium acetate material. Elevate your style effortlessly with this exquisite fusion of contemporary aesthetics and rich artisanal heritage.",,"Experience the allure of Dolce&Gabbana DG4411 sunglasses, a perfect blend of modernity and tradition. The unique white on blue maiolica frame color encases gradient light blue lenses, creating an irresistible charm. Embrace the timeless elegance of this iconic brand with these exquisite rectangle frames crafted from premium acetate material. Elevate your style effortlessly with this exquisite fusion of contemporary aesthetics and rich artisanal heritage.",0,,,Polyamide,DG4411,,(0-)_size,,, (0-)_size,Gradient
69329a69d842073f56991140,3074457345618391237,https://www.sunglasshut.com/ca-en/ray-ban/rb2180-8053672358575,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB2180,/wcs/resources/store/10154/products/3074457345618391237/variants?pdpGroupByValue=RB2180_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB2180 is a phantos frame that seamlessly blends vintage style with modern attitude. The iconic key bridge and unique temple shapes add an extra touch of authenticity to this unisex design. With dark green lenses, these sunglasses exude cool sophistication in black frames with polished finish.",,"Ray-Ban RB2180 is a phantos frame that seamlessly blends vintage style with modern attitude. The iconic key bridge and unique temple shapes add an extra touch of authenticity to this unisex design. With dark green lenses, these sunglasses exude cool sophistication in black frames with polished finish.",0,,,Polycarbonate,RB2180,,(0-)_size,,, (0-)_size,Classic
69329a6ad842073f56991141,3074457345618691131,https://www.sunglasshut.com/ca-en/moncler/me6004-8056262500729,male,410000404058,Moncler,Moncler sunglasses,ME6004 Claro,/wcs/resources/store/10154/products/3074457345618691131/variants?pdpGroupByValue=ME6004+Claro_SUN&categoryId=3074457345626944828,False,29.99,"Moncler Claro are a square frame with solid color lenses that exudes sophistication and elegance. Crafted in acetate material, these stylish shades feature light brown mirror gold lenses that add an extra touch of uniqueness to the overall design. The transparent butter frame color adds a vibrant pop of color, making them perfect for those who want to stand out from the crowd without being too flashy.",,"Moncler Claro are a square frame with solid color lenses that exudes sophistication and elegance. Crafted in acetate material, these stylish shades feature light brown mirror gold lenses that add an extra touch of uniqueness to the overall design. The transparent butter frame color adds a vibrant pop of color, making them perfect for those who want to stand out from the crowd without being too flashy.",0,,,Polyamide Bio,ME6004,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a6cd842073f56991142,3074457345618707887,https://www.sunglasshut.com/ca-en/gucci/gc002332-889652502700,unisex,410000404058,Gucci,Gucci sunglasses,GG1714S,/wcs/resources/store/10154/products/3074457345618707887/variants?pdpGroupByValue=GG1714S_SUN&categoryId=3074457345626651850,False,29.99,"Introducing Gucci GG1714S sunglasses, a perfect blend of vintage allure and contemporary elegance. The solid red lenses, paired with the cat-eye frame in rich burgundy color exude timeless sophistication. Crafted from premium materials, these shades offer both style and comfort for enduring appeal. Elevate your look with this exquisite fusion of past and present styles.",,"Introducing Gucci GG1714S sunglasses, a perfect blend of vintage allure and contemporary elegance. The solid red lenses, paired with the cat-eye frame in rich burgundy color exude timeless sophistication. Crafted from premium materials, these shades offer both style and comfort for enduring appeal. Elevate your look with this exquisite fusion of past and present styles.",0,,,Polyamide Bio,GG1714S,,(0-)_size,,, (0-)_size,Classic
69329a6dd842073f56991143,3074457345618641301,https://www.sunglasshut.com/ca-en/versace/ve2251-8056597729840,male,410000404058,Versace,Versace sunglasses,VE2251,/wcs/resources/store/10154/products/3074457345618641301/variants?pdpGroupByValue=VE2251_SUN&categoryId=3074457345626651843,False,29.99,"Elevated style meets cutting-edge design in the Versace VE2251, a pillar of the iconic brand's legacy. The gold pillow frame with solid dark grey lenses exudes timeless elegance and sophistication, while the steel construction ensures durability and comfort. These sunglasses embody the essence of Versace's signature aesthetic that seamlessly blends tradition and modernity.",,"Elevated style meets cutting-edge design in the Versace VE2251, a pillar of the iconic brand's legacy. The gold pillow frame with solid dark grey lenses exudes timeless elegance and sophistication, while the steel construction ensures durability and comfort. These sunglasses embody the essence of Versace's signature aesthetic that seamlessly blends tradition and modernity.",0,,,Polyamide,VE2251,,(0-)_size,,, (0-)_size,Classic
69329a6fd842073f56991144,3074457345618669547,https://www.sunglasshut.com/ca-en/ray-ban/rb4425-8056262016794,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4425 Teru Bio-Based,/wcs/resources/store/10154/products/3074457345618669547/variants?pdpGroupByValue=RB4425+Teru+Bio-Based_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Teru Bio-Based sunglasses are the perfect choice for those seeking a stylish and unique look. These unisex frames, with their rectangle shape and polished finish, offer a trendy alternative to traditional colors. Wear them in their liliac color paired with stunning violet lenses for a look that never goes out of style.",,"Ray-Ban Teru Bio-Based sunglasses are the perfect choice for those seeking a stylish and unique look. These unisex frames, with their rectangle shape and polished finish, offer a trendy alternative to traditional colors. Wear them in their liliac color paired with stunning violet lenses for a look that never goes out of style.",0,,,Polyamide Bio,RB4425,,(0-)_size,,, (0-)_size,Classic
69329a70d842073f56991145,3074457345618580294,https://www.sunglasshut.com/ca-en/burberry/be4349-8056597489782,male,410000404058,Burberry,Burberry sunglasses,BE4349 Eldon,/wcs/resources/store/10154/products/3074457345618580294/variants?pdpGroupByValue=BE4349+Eldon_SUN&categoryId=3074457345626651871,False,29.99,"Discover Burberry Eldon, a sophisticated embodiment of the iconic British label's timeless elegance. The solid dark grey lenses and black frame exude sophistication, while the key bridge adds a touch of modernity to this rectangle shape model crafted in high-quality acetate. Elevated by its unique details such as the distinctive Burberry lettering on temple tips and inner temples, this refined yet versatile style is sure to add urban flair to your everyday look.",,"Discover Burberry Eldon, a sophisticated embodiment of the iconic British label's timeless elegance. The solid dark grey lenses and black frame exude sophistication, while the key bridge adds a touch of modernity to this rectangle shape model crafted in high-quality acetate. Elevated by its unique details such as the distinctive Burberry lettering on temple tips and inner temples, this refined yet versatile style is sure to add urban flair to your everyday look.",0,,,Polyamide,BE4349,,(0-)_size,,, (0-)_size,Classic
69329a71d842073f56991146,3074457345618707888,https://www.sunglasshut.com/ca-en/gucci/gc002334-889652502731,male,410000404058,Gucci,Gucci sunglasses,GG1716S,/wcs/resources/store/10154/products/3074457345618707888/variants?pdpGroupByValue=GG1716S_SUN&categoryId=3074457345626651850,False,29.99,"Discover the allure of Gucci GG1716S sunglasses, a fusion of iconic design and contemporary flair. The solid grey lenses exude sophistication, while the black frame adds a touch of modern elegance. Elevated by the rectangle shape and crafted in durable material, this style is an embodiment of timeless luxury. Embrace a harmonious blend of traditional craftsmanship and innovative spirit with these exquisite shades that effortlessly captivates with its versatile appeal.",,"Discover the allure of Gucci GG1716S sunglasses, a fusion of iconic design and contemporary flair. The solid grey lenses exude sophistication, while the black frame adds a touch of modern elegance. Elevated by the rectangle shape and crafted in durable material, this style is an embodiment of timeless luxury. Embrace a harmonious blend of traditional craftsmanship and innovative spirit with these exquisite shades that effortlessly captivates with its versatile appeal.",0,,,Polyamide Bio,GG1716S,,(0-)_size,,, (0-)_size,Classic
69329a73d842073f56991147,3074457345618707870,https://www.sunglasshut.com/ca-en/costa-del-mar/6s2012-198537008139,unisex,410000404058,Costa,Costa sunglasses,6S2012 Catherine,/wcs/resources/store/10154/products/3074457345618707870/variants?pdpGroupByValue=6S2012+Catherine_SUN&categoryId=3074457345626651847,False,29.99,"Costa Catherine are a stylish addition to any outfit, boasting an elegant tortoise frame with solid blue mirror lenses. These sunglasses feature polarized lenses for optimal clarity and protection from harmful UV rays and glare. The phantos shape creates a sophisticated look that is perfect for any occasion, while the durable yet lightweight acetate material ensures comfort throughout the day.",,"Costa Catherine are a stylish addition to any outfit, boasting an elegant tortoise frame with solid blue mirror lenses. These sunglasses feature polarized lenses for optimal clarity and protection from harmful UV rays and glare. The phantos shape creates a sophisticated look that is perfect for any occasion, while the durable yet lightweight acetate material ensures comfort throughout the day.",0,,,Lightwave Glass,6S2012,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a74d842073f56991148,3074457345618707627,https://www.sunglasshut.com/ca-en/polo-ralph-lauren/ph3161-8056262413647,male,410000404058,Polo Ralph Lauren,Polo Ralph Lauren sunglasses,PH3161,/wcs/resources/store/10154/products/3074457345618707627/variants?pdpGroupByValue=PH3161_SUN&categoryId=3074457345626651861,False,29.99,"Introducing Polo Ralph Lauren PH3161, a new pinnacle of style. Featuring a polished brushed gunmetal metal frame with polarized dark grey lenses and solid color treatment, these sunglasses exude sophistication. The rectangle shape provides a contemporary edge that pairs perfectly with the iconic pony branding on the temples. Elevate your look to new heights with this exquisite fusion of timeless design and cutting-edge innovation.",,"Introducing Polo Ralph Lauren PH3161, a new pinnacle of style. Featuring a polished brushed gunmetal metal frame with polarized dark grey lenses and solid color treatment, these sunglasses exude sophistication. The rectangle shape provides a contemporary edge that pairs perfectly with the iconic pony branding on the temples. Elevate your look to new heights with this exquisite fusion of timeless design and cutting-edge innovation.",0,,,Polycarbonate,PH3161,,(0-)_size,,, (0-)_size,Classic
69329a76d842073f56991149,3074457345618669342,https://www.sunglasshut.com/ca-en/coach/hc8392u-725125501675,unisex,410000404058,Coach,Coach sunglasses,HC8392U CR611,/wcs/resources/store/10154/products/3074457345618669342/variants?pdpGroupByValue=HC8392U+CR611_SUN&categoryId=3074457345626651849,False,29.99,"Elevate your style with Coach CR611 sunglasses. The square frame, crafted from premium black-colored shiny acetate, exudes timeless sophistication. These shades boast a unique design and feature grey gradient lenses for added allure. Embrace the allure of Coach craftsmanship with these exquisite glasses that effortlessly blend elegance and modernity.",,"Elevate your style with Coach CR611 sunglasses. The square frame, crafted from premium black-colored shiny acetate, exudes timeless sophistication. These shades boast a unique design and feature grey gradient lenses for added allure. Embrace the allure of Coach craftsmanship with these exquisite glasses that effortlessly blend elegance and modernity.",0,,,Polyamide,HC8392U,,(0-)_size,,, (0-)_size,Gradient
69329a78d842073f5699114a,3074457345618393368,https://www.sunglasshut.com/ca-en/oakley/oo9384-888392294869,male,410000404058,Oakley,Oakley sunglasses,OO9384 Holbrook™ Mix,/wcs/resources/store/10154/products/3074457345618393368/variants?pdpGroupByValue=OO9384+Holbrook%E2%84%A2+Mix_SUN&categoryId=3074457345626651863,False,29.99,"Elevate your style with Oakley Holbrook™ Mix sunglasses. This square-framed model features prizm black polarized lenses and a polished black frame that seamlessly blend the worlds of art and technology to deliver unprecedented performance and style. The o matter frame material offers durability and comfort while maintaining a timeless aesthetic. Designed for those who seek both innovation and sophistication, these shades with their prizm black polarized lenses are your perfect everyday companion. Available with lens contrast enhancement technology.",,"Elevate your style with Oakley Holbrook™ Mix sunglasses. This square-framed model features prizm black polarized lenses and a polished black frame that seamlessly blend the worlds of art and technology to deliver unprecedented performance and style. The o matter frame material offers durability and comfort while maintaining a timeless aesthetic. Designed for those who seek both innovation and sophistication, these shades with their prizm black polarized lenses are your perfect everyday companion. Available with lens contrast enhancement technology.",0,,,Polycarbonate,OO9384,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a7ad842073f5699114b,3074457345618674815,https://www.sunglasshut.com/ca-en/maui-jim/mj000745-603429073312,unisex,410000404058,Maui Jim,Maui Jim sunglasses,Sharks Cove,/wcs/resources/store/10154/products/3074457345618674815/variants?pdpGroupByValue=Sharks+Cove_SUN&categoryId=3074457345626651852,False,29.99,"Introducing Maui Jim Sharks Cove sunglasses, a harmonious blend of style and substance. Crafted from premium steel in grey blue matte finish with square lenses, they exude modern sophistication. Equipped with ultra-thin blue mir pol lenses that provide optimal clarity and protection against harmful UV rays, these shades boast unparalleled comfort and durability. Elevate your look effortlessly with the timeless allure of Maui Jim Sharks Cove.",,"Introducing Maui Jim Sharks Cove sunglasses, a harmonious blend of style and substance. Crafted from premium steel in grey blue matte finish with square lenses, they exude modern sophistication. Equipped with ultra-thin blue mir pol lenses that provide optimal clarity and protection against harmful UV rays, these shades boast unparalleled comfort and durability. Elevate your look effortlessly with the timeless allure of Maui Jim Sharks Cove.",0,,,Polyamide,Sharks,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a7bd842073f5699114c,3074457345618670026,https://www.sunglasshut.com/ca-en/burberry/be3153d-8056262086162,unisex,410000404058,Burberry,Burberry sunglasses,BE3153D,/wcs/resources/store/10154/products/3074457345618670026/variants?pdpGroupByValue=BE3153D_SUN&categoryId=3074457345626651871,False,29.99,"Elevating the metal frame to new heights, Burberry BE3153D solid dark brown lenses exude timeless elegance in light gold color. The irregular shape design is crafted from metal material for durability and comfort. Embrace a touch of luxury with these frames that seamlessly blend iconic heritage with contemporary style.",,"Elevating the metal frame to new heights, Burberry BE3153D solid dark brown lenses exude timeless elegance in light gold color. The irregular shape design is crafted from metal material for durability and comfort. Embrace a touch of luxury with these frames that seamlessly blend iconic heritage with contemporary style.",0,,,Polyamide Bio,BE3153D,,(0-)_size,,, (0-)_size,Classic
69329a7dd842073f5699114d,3074457345618396464,https://www.sunglasshut.com/ca-en/maui-jim/mj000394-603429027674,unisex,410000404058,Maui Jim,Maui Jim sunglasses,Nalani,/wcs/resources/store/10154/products/3074457345618396464/variants?pdpGroupByValue=Nalani_SUN&categoryId=3074457345626651852,False,29.99,"Experience the unparalleled style of Maui Jim NALANI sunglasses, designed with a captivating tortoise blue frame and solid bronze mirror polarized lenses. The rectangle shape provides an iconic look that complements any outfit, while the durable and flexible construction ensures long-lasting wear. Featuring 100% UV protection and glare-reducing technology, these shades are perfect for those seeking both fashion-forward flair and everyday functionality.",,"Experience the unparalleled style of Maui Jim NALANI sunglasses, designed with a captivating tortoise blue frame and solid bronze mirror polarized lenses. The rectangle shape provides an iconic look that complements any outfit, while the durable and flexible construction ensures long-lasting wear. Featuring 100% UV protection and glare-reducing technology, these shades are perfect for those seeking both fashion-forward flair and everyday functionality.",0,,,Polycarbonate,Nalani,,(0-)_size,,, (0-)_size,Classic
69329a7fd842073f5699114e,3074457345618629874,https://www.sunglasshut.com/ca-en/saint-laurent/ys000435-889652418216,unisex,410000404058,Saint Laurent,Saint Laurent sunglasses,SL 570,/wcs/resources/store/10154/products/3074457345618629874/variants?pdpGroupByValue=SL+570_SUN&categoryId=3074457345626820326,False,29.99,"A unique blend of vintage charm and contemporary sophistication make the Saint Laurent SL 570 sunglasses a covetable accessory. The solid black lenses exude elegance, while the iconic cat eye frame shape adds a touch of retro flair. Crafted from premium quality materials, these frames are guaranteed to turn heads wherever you go. Elevated by their exquisite craftsmanship and timeless appeal, this style seamlessly blends past and present aesthetics for an effortlessly cool look that never goes out of fashion.",,"A unique blend of vintage charm and contemporary sophistication make the Saint Laurent SL 570 sunglasses a covetable accessory. The solid black lenses exude elegance, while the iconic cat eye frame shape adds a touch of retro flair. Crafted from premium quality materials, these frames are guaranteed to turn heads wherever you go. Elevated by their exquisite craftsmanship and timeless appeal, this style seamlessly blends past and present aesthetics for an effortlessly cool look that never goes out of fashion.",0,,,Polyamide,SL,,(0-)_size,,, (0-)_size,Classic
69329a80d842073f5699114f,3074457345618392784,https://www.sunglasshut.com/ca-en/oakley-goggles/oo7070-888392175403,male,410000404058,Oakley,20% Off Oakley Goggles,OO7070 Line Miner™ L Snow Goggles,/wcs/resources/store/10154/products/3074457345618392784/variants?pdpGroupByValue=OO7070+Line+Miner%E2%84%A2+L+Snow+Goggles_SUN&categoryId=3074457345626651851,False,29.99,"Discover these high-performing Oakley sunglasses specially selected for you by Sunglass Hut. The Line Miner goggle was created with the purpose of providing the ultimate in peripheral vision, with a cylindrical-style design. We were able to pull the goggle in closer to your face than ever before, allowing for incredible downward and side-to-side periphery. With a large-sized ﬁt, Line Miner is optimized for a wide variety of faces and is engineered to ﬁt perfectly with most helmets.",,"Discover these high-performing Oakley sunglasses specially selected for you by Sunglass Hut. The Line Miner goggle was created with the purpose of providing the ultimate in peripheral vision, with a cylindrical-style design. We were able to pull the goggle in closer to your face than ever before, allowing for incredible downward and side-to-side periphery. With a large-sized ﬁt, Line Miner is optimized for a wide variety of faces and is engineered to ﬁt perfectly with most helmets.",0,,,Polycarbonate,OO7070,,(-)_size,,, (-)_size,Mirror & Flash
69329a82d842073f56991150,3074457345618661208,https://www.sunglasshut.com/ca-en/tiffany-co/tf4213-8056597916165,unisex,410000404058,Tiffany & Co.,Tiffany sunglasses,TF4213,/wcs/resources/store/10154/products/3074457345618661208/variants?pdpGroupByValue=TF4213_SUN&categoryId=3074457345626651853,False,29.99,"Experience the allure of Tiffany & Co. with TF4213 sunglasses, a sophisticated embodiment of timeless elegance. The solid violet lenses are paired with an exquisite rectangle frame crafted from luxurious acetate material in vibrant color for added sophistication and charm. Embrace the iconic blue hue that adorns these shades and discover a new meaning to luxury fashion with this exquisite fusion of tradition and modernity that is unmistakably Tiffany's.",,"Experience the allure of Tiffany & Co. with TF4213 sunglasses, a sophisticated embodiment of timeless elegance. The solid violet lenses are paired with an exquisite rectangle frame crafted from luxurious acetate material in vibrant color for added sophistication and charm. Embrace the iconic blue hue that adorns these shades and discover a new meaning to luxury fashion with this exquisite fusion of tradition and modernity that is unmistakably Tiffany's.",0,,,Polyamide Bio,TF4213,,(0-)_size,,, (0-)_size,Classic
69329a84d842073f56991151,3074457345618731486,https://www.sunglasshut.com/ca-en/polo-ralph-lauren/ph4198u-8056262543641,unisex,410000404058,Polo Ralph Lauren,Polo Ralph Lauren sunglasses,PH4198U,/wcs/resources/store/10154/products/3074457345618731486/variants?pdpGroupByValue=PH4198U_SUN&categoryId=3074457345626651861,False,29.99,"Elevate your style with the Polo Ralph Lauren PH4198U sunglasses. The solid bottle green lenses exude sophistication, while the oval shape adds a touch of timeless elegance to this iconic frame crafted in shiny dark havana color. Crafted from premium materials, these shades offer both durability and comfort for all-day wearability. Elevate your look with the perfect blend of sophistication and modern style with these oval-shaped acetate frames from Polo Ralph Lauren.",,"Elevate your style with the Polo Ralph Lauren PH4198U sunglasses. The solid bottle green lenses exude sophistication, while the oval shape adds a touch of timeless elegance to this iconic frame crafted in shiny dark havana color. Crafted from premium materials, these shades offer both durability and comfort for all-day wearability. Elevate your look with the perfect blend of sophistication and modern style with these oval-shaped acetate frames from Polo Ralph Lauren.",0,,,Polyamide Bio,PH4198U,,(0-)_size,,, (0-)_size,Classic
69329a86d842073f56991152,3074457345618391171,https://www.sunglasshut.com/ca-en/ray-ban/rb2132f-8053672060591,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB2132F New Wayfarer Classic,/wcs/resources/store/10154/products/3074457345618391171/variants?pdpGroupByValue=RB2132F+New+Wayfarer+Classic_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban New Wayfarer Matte sunglasses are a must-have for those looking for both style and comfort. The matte black frames give this model a unique look that is sure to turn heads, while the polarized blue/grey gradient lenses provide optimal protection from harmful UV rays. With their square frame shape, these shades offer an alternative to the traditional wayfarer look.",,"Ray-Ban New Wayfarer Matte sunglasses are a must-have for those looking for both style and comfort. The matte black frames give this model a unique look that is sure to turn heads, while the polarized blue/grey gradient lenses provide optimal protection from harmful UV rays. With their square frame shape, these shades offer an alternative to the traditional wayfarer look.",0,,,Crystal,RB2132F,,(0-)_size,,, (0-)_size,Gradient
69329a87d842073f56991153,3074457345618523838,https://www.sunglasshut.com/ca-en/vogue-eyewear/vo5361s-8056597339063,unisex,410000404058,Vogue Eyewear,Vogue Eyewear,VO5361S,/wcs/resources/store/10154/products/3074457345618523838/variants?pdpGroupByValue=VO5361S_SUN&categoryId=3074457345626651870,False,29.99,"Urban geometries and chic see-through tones redefine the playful look of women with a penchant for fresh, fashion-aligned style.",,"Urban geometries and chic see-through tones redefine the playful look of women with a penchant for fresh, fashion-aligned style.",0,,,Polycarbonate,VO5361S,,(0-)_size,,, (0-)_size,Gradient
69329a89d842073f56991154,3074457345618393313,https://www.sunglasshut.com/ca-en/oakley/oo9343-888392172174,male,410000404058,Oakley,Oakley sunglasses,OO9343 M2 Frame® XL,/wcs/resources/store/10154/products/3074457345618393313/variants?pdpGroupByValue=OO9343+M2+Frame%C2%AE+XL_SUN&categoryId=3074457345626651863,False,29.99,"Oakley M2 Frame® XL sunglasses are a cutting-edge design with shield lens shape and polished black frame color. The o matter frame material ensures ultimate comfort, while prizm road lens technology enhances color and contrast for unparalleled visibility on the road. These shades take your performance to the next level, so get ready to break records in style and comfort. Available with lens contrast enhancement technology.",,"Oakley M2 Frame® XL sunglasses are a cutting-edge design with shield lens shape and polished black frame color. The o matter frame material ensures ultimate comfort, while prizm road lens technology enhances color and contrast for unparalleled visibility on the road. These shades take your performance to the next level, so get ready to break records in style and comfort. Available with lens contrast enhancement technology.",0,,,Polycarbonate,OO9343,,(0-)_size,,, (0-)_size,Mirror & Flash
